id,organiser_id,name,description,banner_url,location,tags,start_date,end_date,accepts_vendors,vendor_application_deadline,status,created_at,updated_at,version,bear_eventsia_fee,vendor_requires_approval,enable_vendor_form,vendor_form_is_public
0c491046-2c7a-494e-8915-52331e3c91c0,35f7132a-70ca-4a22-a87d-8384f2990144,Melbourne Collectors Market,"Upto 100 vendors, 120 Stalls full of 'Everything Pop Culture""""

Everything Pop Culture from Comics, Vintage and Modern Toys, Figures, Pop Vinyls, Posters, Books, Trading Cards, Anime, Gaming, Artist showcase, Clubs & SO MUCH MORE.

A massive range of merchandise from both Business & Private collectors will be on display & available for purchase

Any advertised entertainment, guest appearance, vendor, and or advertised program are subject to change & or cancellation and are not guaranteed to be replaced.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Melbourne Collectors Market
Official Website: https://www.melbournecomicandtoyfair.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1770031684523.png,"Darebin Community Sports Stadium, Plenty Road, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia","[""Artist Alley"",""Collectibles"",""Figurines"",""Pop Culture""]",2026-12-13 09:00:00+00,2026-12-13 14:00:00+00,FALSE,,published,,,1,FALSE,TRUE,FALSE,TRUE
0fa5ba37-78ac-47ac-bc8a-8df757f51346,35f7132a-70ca-4a22-a87d-8384f2990144,AniMayhem 2026,"🌟 THE MAYHEM HAS ARRIVED! 🌟
Introducing AniMayhem — Australia’s newest anime, cosplay, gaming, and pop culture convention!
A celebration of creativity, community, and all things fandom. 🎮🎭✨
Stay tuned for guest announcements, artist alley info, and everything you’ll need to join the chaos.
💥 Where Fandoms Collide!
🔗 Follow @AniMayhem_aus and get ready for the ultimate fan experience.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Animayhem
Official Website: https://animayhem.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1770020439843.jpg,"Brisbane Convention and Exhibition Centre, South Brisbane, Brisbane, Queensland, Australia","[""Anime"",""Artist Alley"",""Cosplay"",""Manga""]",2026-05-02 10:00:00+00,2026-05-03 16:00:00+00,FALSE,,published,,,1,FALSE,TRUE,FALSE,TRUE
0fab6102-1b9d-4023-8674-18a6915464a1,35f7132a-70ca-4a22-a87d-8384f2990144,ShireCon,"ShireCon is an annual Tabletop Gaming Convention. Filled to the brim with tabletop miniature games, traders, a second-hand stall, and plenty of participation activities.

ShireCon will return on the 16th & 17th May 2026.
We will be at our regular location: The Sylvania Heights Youth and Community Club.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Sutherland Shire Games
Official Website: https://www.sutherlandshiregamers.org/shirecon/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769737035328.jpg,"Sylvania Heights, Sylvania, Sutherland Shire, Sydney, Sutherland Shire Council, New South Wales, 2224, Australia","[""Gaming Community"",""Interactive Activities""]",2026-05-16 09:00:00+00,2026-05-17 15:30:00+00,FALSE,,published,,37:16.1,,FALSE,FALSE,FALSE,FALSE
112d3f06-377a-4203-be1e-0d8fe3200444,35f7132a-70ca-4a22-a87d-8384f2990144,Central Coast Comicon,"Get ready for an unforgettable day at Central Coast Comicon 2026 - an action-packed, family-friendly event that brings your favourite fandoms to life!

Whether you're a die-hard Marvel, Star Wars, Disney, Anime, or Sci-Fi fan—or you're a Lego master, cosplay enthusiast, or just looking for a fun day out—Central Coast Comicon has something for everyone.

Highlights of Central Coast Comicon include:
- Meet Incredible Celebrity Guests: Get up close with fan-favourite stars from film, TV, gaming, and pop culture.
- Cosplay Competitions: Dress up as your favourite character and enter to win amazing prizes.
- Interactive Experiences: Dive into hands-on workshops, games, gaming zones, and immersive photo opportunities.
- Workshops & Panels: Learn from industry professionals, creators, and special guests to expand your skills and creativity.
- Live Music & Entertainment: Enjoy all-day performances and high-energy entertainment.
- Artist & Author Alley: Meet local and national artists, illustrators, and authors showcasing their work.
- Food & Market Stalls: Taste delicious food from local vendors and shop unique merchandise in our bustling market lane.
- Activities for All Ages & Abilities: An inclusive community event designed for everyone — kids, teens, adults, families, and people of all abilities.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Regional Youth Support Services
Official Website: https://www.cccomicon.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769745532962.webp,"New South Wales, Australia","[""Card Collecting"",""Live Entertainment"",""Artist Alley"",""Cosplay"",""Trading Card Games""]",2026-05-23 10:30:00+00,2026-05-23 16:30:00+00,FALSE,,published,,58:53.5,,FALSE,FALSE,FALSE,FALSE
13e6e820-99d8-4e82-bd16-1db661901d32,35f7132a-70ca-4a22-a87d-8384f2990144,Play Con 2026,"Play Con Australia is an Australian Tabletop Gaming Convention scheduled to take place from July 3rd to 5th, 2026, at the ICC Sydney. This event is a hub for the tabletop gaming community, offering a wide range of activities and attractions for enthusiasts.

Our full event schedule with session times will be posted closer to the convention. 

- We have a range of events for all types of gamers and ages at Play Con, including but not limited to:
- Scheduled teaches of upcoming releases and old favourites,
- Large scale group games such as Two Rooms & A Boom, Blood on the Clocktower, Pitch Car and more,
- Giant versions of games for you to enjoy,
- Trivia night and our crowd-favourite ‘Con Quest’ puzzles,
- Tabletop RPG introductions and learn to play sessions,
- Panels and talks with designers, artists, publishers and industry guests,
- Paint & Take, where you can learn to paint miniatures and take home a Play Con keepsake


💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Board Game BBQ
Official Website: https://play-con.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769756828018.png,"International Convention Centre Sydney, Bathurst Street Offramp, Sydney, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia","[""Game Vendors"",""Gaming Community"",""Hobby Events"",""Interactive Activities""]",2026-07-03 10:00:00+00,2026-07-05 23:45:00+00,FALSE,,published,,08:35.4,,FALSE,FALSE,FALSE,FALSE
13eda641-4a9c-43c9-a4fe-08f14f1e7d13,35f7132a-70ca-4a22-a87d-8384f2990144,The Card Lounge - Burwood,"We’re assembling an incredible lineup of top-tier vendors, offering everything from Pokémon to One Piece & Sports, supplies, singles, sealed product and more. Whether you’re a seasoned collector, a casual fan, or just starting out, there’ll be something to explore at every table.

Throughout the day we’ll also be running multiple giveaways, plus the return of our crowd-favourite bounties, with plenty of chances to score extra prizes and rewards.

As always, kids under 12 enter free, making it a perfect day out for families. All under 18s must be accompanied by a responsible adult as per the RSL rules.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: The Card Lounge
Official Website: https://www.imperiumofmana.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769821255783.jpeg,"Club Burwood RSL, Clarence St, Clarence Street, Burwood, Inner West, Sydney, Burwood Council, New South Wales, 2134, Australia","[""Card Collecting"",""Card Trading"",""Pokémon"",""Trading Card Games""]",2026-09-05 09:00:00+00,2026-09-05 15:00:00+00,FALSE,,published,,00:56.4,,FALSE,FALSE,FALSE,FALSE
17e27091-2ffd-48f9-ac26-1dc5308de652,35f7132a-70ca-4a22-a87d-8384f2990144,Melbourne Comic & Toy Fair Thornbury,"Expect to see a huge range of Pop Culture Collectables ranging from Comics, Toys, Posters, Pokemon, Trading Cards, Figures, Anime + More.

Join us for a day packed to the brim with pop culture and collectibles at Narrandjeri Stadium in Thornbury. The Melbourne Comic & Toy Fair is a mecca for collectors, fans and families - whether you’re hunting Pokémon cards, hunting rare figures, browsing comics or discovering local creators, there’s something for everyone.

What to expect:
- Massive range of stalls from local sellers, specialist dealers and independent creators
- Massive selection of trading cards (Pokémon, Magic: The Gathering, Yu-Gi-Oh!, sports and more) and dedicated trading/playing areas
- Rows of figurines, vinyl, vintage and modern action figures, and collectibles across every fandom
- Buy-sell-trade zones and plenty of space for browsing, bargaining and trading
- Family-friendly and accessible venue facilities

Who should come? Collectors, dealers, families, TCG players, toy photographers, comic readers, and anyone who loves pop culture and unique finds.

Plan ahead: Check the Melbourne Comic & Toy Fair official channels for ticketing, opening times, exhibitor lists and any special events or tournaments. Come along and get ready to find your next great addition to the collection!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Moviola Enterprises
Official Website: https://www.melbournecomicandtoyfair.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769665152537.jpg,"Narrandjeri Stadium, Agg Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia","[""Comic Culture"",""Trading Card Games"",""Hobby Trading"",""Game Vendors"",""Collectibles""]",2026-03-08 09:00:00+00,2026-03-08 16:00:00+00,FALSE,,published,,39:12.9,,FALSE,FALSE,FALSE,FALSE
1e9fda87-7eb7-4674-bdd2-3b7eaa34bf05,35f7132a-70ca-4a22-a87d-8384f2990144,Collector Con Penrith,"Find 400+ trading tables across three halls full of toy, hobby and pop culture collectables. Plus, activations including a cosplay competition, Dungeons & Dragons adventures, Trade-A-Thon Zone, professional wrestling matches, fan groups and Magic the Gathering (MTG) space!

What's On?
* Vendor tables will be filled with collectables such as action figures, comics, plush, POPS, bricks, dolls, vintage and new collectable die-cast models, model trains trading cards and more!!!
* Professional wrestlers from All-Star Wrestling will have live matches
* Star Walking Inc cosplay competition
* Dungeons & Dragons plus Call of Cthulhu adventures
* Meet Star Wars and Star Trek fan groups

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: CollectorCon
Official Website: https://collectorcon.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769824065804.png,"Penrith Valley Regional Sports Centre, Herbert Street, Cambridge Park, Sydney, Penrith City Council, New South Wales, 2747, Australia","[""Collectors Market"",""Hobby Events"",""Gaming Community"",""Trading Card Games"",""Pokémon""]",2026-09-20 09:30:00+00,2026-09-20 15:00:00+00,FALSE,,published,,48:12.2,,FALSE,FALSE,FALSE,FALSE
1eaf85c4-2bb4-49ac-968e-b899fdc5b745,35f7132a-70ca-4a22-a87d-8384f2990144,Big Boyz Card Show Blacktown,"Big Boyz Card Show - February 22

Its back bigger and better than the last time with more the vendors, more graders, more variety all at the same low price of $5 for entry (kids under 12 are free).

Discover the ultimate Pokémon TCGame experience at our exclusive Collector Convention! Dive into a world of rare cards, exciting tournaments, and vibrant community connections.

Whether you're a seasoned trainer or just starting your journey, our event offers everything from thrilling battles to exclusive merchandise and unforgettable memories. Join us and catch the excitement—your next great Pokémon TCG adventure begins here!

Unlock exclusive access for just $5 and immerse yourself in Sydney’s premier collector event! Discover over 170 bustling tables featuring top suppliers, offering unbeatable deals and endless opportunities.

Don’t miss out—your ultimate collector experience awaits!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Big Boyz Card Show
Official Website: https://www.bigboyzgroup.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769661598120.png,"Workers Blacktown, Newton Road, Blacktown, Sydney, Blacktown City Council, New South Wales, 2148, Australia","[""Card Collecting"",""Collectibles"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-02-22 09:00:00+00,2026-02-22 17:00:00+00,FALSE,,published,,39:58.7,,FALSE,FALSE,FALSE,FALSE
1f9235b5-b46c-4960-a060-0ae123b7105f,35f7132a-70ca-4a22-a87d-8384f2990144,Pixel Expo 2026,"Get ready for battle at Pixel Expo Vs!

Pixel Expo is an action-packed weekend with the latest and greatest in video game and animation content from local, national, and international creators!

EARLY BIRD TICKET PRICING, VALID UNTIL MARCH 30:
★ VIP PASS: $150 
★ GENERAL ADMISSION WEEKEND PASS: $65
★ FAMILY WEEKEND PASS: $135
★ CHILDREN 6-12 WEEKEND PASS: $30
★ GENERAL ADMISSION SINGLE DAY PASS: $35
★ FAMILY SINGLE DAY PASS: $95
★ CHILDREN 6-12 SINGLE DAY PASS: $20
★ CHILDREN 5 AND UNDER GET IN FREE! *
★ ACCOMPANYING COMPANION CARD HOLDERS GET IN FREE!*
 
WHAT'S ON AT THE EXPO?
★ Indie Australian games
★ Free play games
★ Arcade games
★ Tabletop & TCG
★ Industry experts & Educators
★ Pixel Expo Cosplay Championships in the Riverside Theatre
★ Panels and Workshops
★ Traders & Vendors
★ Artist Alley
★ Vtubers
★ Pixel Unity Diversity Lounge
★ Sensory & Cool Down Room

SPECIAL GUESTS AT PIXEL EXPO VS
★ Ember Wolf
★ Slightly Villainous
★ Hench & Scrap
★ Dr Emerald King
★ Lucius Merryweather
★ In Vain
★ Lumi
★ Sinuuki
★ AI CANDII

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙 

Host: Phoenix Animation and Gaming Events Inc
Official Website: https://www.pixelexpo.org.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769816592410.png,"Perth Convention Exhibition Centre, Mounts Bay Road Exit, Perth, City of Perth, Western Australia, 6000, Australia","[""Anime"",""Gaming Community"",""Artist Alley"",""Cosplay"",""Interactive Activities""]",2026-08-15 09:30:00+00,2026-08-16 18:00:00+00,FALSE,,published,,44:07.3,,FALSE,FALSE,FALSE,FALSE
208b37bd-244f-4b07-bba3-b7007ed89046,35f7132a-70ca-4a22-a87d-8384f2990144,Brisbane Toy & Hobby Fair,"​LUCKY DOOR PRIZES on the day by our sponsors Elite Sports Property, Classic Carlectables, & Banter Toys

Plenty of FREE onsite and street parking - onsite parking in the oval at back of the premises

Items for sale on the day include:

Die cast model cars and vehicles:
Match box, Hotwheels, Biante, classic Carlectables, Trax, Dinky, Ikon.
- Trading Cards:
Sports cards - basketball-NBA, baseball, football (AFL, NRL, NFL), soccer, cricket, factory sealed boxes, complete sets and single cards
Non sport cards - TV, movie, complete sets and inserts
- Wide-range of card supplies and accessories
- Pop culture: action figures, bobble heads, figurines, apparel, posters, giftware, lots more
- LEGO
- Sports collectables
- Books, magazines, paper ephemera
- Model Railways
- Stamps, coins and ephemera
- Coca Cola
+ lots more

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Australia's Premier Collectables Show
Official Website: http://www.ashow.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769731245519.png,"Nissan Arena, Mains Road, Nathan, Greater Brisbane, Queensland, 4111, Australia","[""Trading Card Games"",""Pop Culture"",""Comic Culture"",""Collectibles"",""Hobby Trading""]",2026-05-03 09:00:00+00,2026-05-03 15:00:00+00,FALSE,,published,,00:46.0,,FALSE,FALSE,FALSE,FALSE
210a6fa6-ae8e-40ff-8365-76f5c66882c1,35f7132a-70ca-4a22-a87d-8384f2990144,Eyecon 2026,"The Sydney Roleplaying Games Association will be running a face-to-face event Easter long weekend. The wonderful people at North Ryde RSL have been kind enough to provide space for this event, free of charge.

Here are the details:
When: Sunday 5 April - Monday 6 April 2026
Session Times: 10:30am-3pm and 3:30pm-8pm
Venue: North Ryde RSL, Cnr Pittwater and Magdala Rds, North Ryde, NSW 2113

How: Registration and booking will be via Warhorn (link to follow).
We encourage Game Masters to join the Discord channel for this
event where players, gamer masters and organisers can ask/answer
questions. https://discord.gg/UhcNAd96cv

Interested in running a game?........
Fill out the form below to provide your contact details, specifics about your game, the number of sessions you would like to run and the session times you could accommodate running (this will facilitate scheduling).
Please submit ONE FORM PER GAME.
IMPORTANT:  EYECON is a family friendly and inclusive event, content should be appropriate for all players and newbie friendly! One session games are a great way for players to try new systems.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Sydney Role Playing Gamers Association
Official Website: https://www.facebook.com/groups/8397918579/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769678653292.png,"North Ryde RSL, Magdala Road, North Ryde, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia","[""Gaming Community"",""Interactive Activities""]",2026-04-05 10:30:00+00,2026-04-06 20:00:00+00,FALSE,,published,,24:14.0,,FALSE,FALSE,FALSE,FALSE
21331751-0991-4d9f-af01-a11bea770bca,35f7132a-70ca-4a22-a87d-8384f2990144,Lost Settlers,"LARP, Sci-fi",https://uamujegqzdzozgcqjnqx.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/3d7e4ede-2895-4ad5-976d-1c341f80380e-1764371433335.jpg,"Treetops Scout Camp
140 Royal Parade Riddells Creek VIC 3431","[""Artisan Products"",""Card Collecting""]",2026-06-05 17:00:00+00,2026-06-08 12:00:00+00,FALSE,,draft,,,,FALSE,FALSE,FALSE,FALSE
25b3d977-7d5f-4888-8b43-47e20b426e4a,35f7132a-70ca-4a22-a87d-8384f2990144,Adelaide Comic & Toy Fair (ACTF),"The Adelaide Comic and Toy Fair will return for the 19th time and jam packed with new sights, sounds and fun!

At The Adelaide Comic and Toy fair we are far from strictly a comics and toys fair; there's also a showcase of video games, LEGO, cards, books, movies, TV, and more! Plus there are comic artists/creators and specialty clubs too.

Whether you’re a fan, collector, or just curious, come on out,

  - we’ve got something for everyone!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Adelaide Comic & Toy Fair (ACTF)
Official Website: https://www.adelaidecomicandtoyfair.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769728959427.jpg,"St Clair Recreation Centre  (YMCA), 109, Woodville Road, St Clair, Adelaide, City of Charles Sturt, South Australia, 5011, Australia","[""Collectibles"",""Comic Culture"",""Gaming Community"",""Hobby Events""]",2026-04-19 09:00:00+00,2026-04-19 15:30:00+00,FALSE,,published,,22:40.0,,FALSE,FALSE,FALSE,FALSE
25b677d7-b179-488e-99c7-aac6046abe8d,35f7132a-70ca-4a22-a87d-8384f2990144,Berry Celtic Festival 2026,"Planning for the Berry Celtic Festival, to be held on the 23rd of May 2026 at the Berry Showground has commenced with more entertainment and lots to see and do for all the family. SAVE THE DATE 23RD MAY 2026. Berry Showground. GET YOUR TARTAN ON AND COME ALONG. It is promising to be a great day out.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Rotary Club of Berry
Official Website: https://www.berryrotary.org.au/celtic-festival

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769745315103.jpg,New South Wales,"[""Live Entertainment"",""Community Event"",""Cultural Performances""]",2026-05-23 09:30:00+00,2026-05-23 17:00:00+00,FALSE,,published,,55:15.7,,FALSE,FALSE,FALSE,FALSE
288d07fd-ebe3-4223-a086-e406c714368e,35f7132a-70ca-4a22-a87d-8384f2990144,Riverina Gaming Festival,"Presented by Albury Esports

Get ready for a weekend of non-stop gaming action at the Riverina Gaming Festival! Join us for a celebration of all things gaming, featuring:
- Competitive Esports tournament
- Retro gaming stations
- Virtual reality experiences
- Cosplay competitions
- Industry panels and workshops
- Gaming vendors, merchandise and more

Meet fellow gamers, pros, and industry experts in a fun and inclusive environment.

Don't miss out on the ultimate gaming experience in the Riverina region!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Albury Esports
Official Website: https://www.thecubewodonga.com.au/Whats-On/riverina-gaming-festival-2

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1770012103940.jpg,"The Cube, Hovell Street, Wodonga, City of Wodonga, Victoria, 3690, Australia","[""Gaming Community"",""Workshops & Tutorials"",""Cosplay""]",2026-02-28 10:00:00+00,2026-02-28 17:00:00+00,FALSE,,published,,,1,FALSE,TRUE,FALSE,TRUE
296fdde4-5e42-42b7-ad56-d362cbea75f4,35f7132a-70ca-4a22-a87d-8384f2990144,Hobby Con Sydney,"HobbyCon Australia -
Discover it, Love it, Collect it….

HobbyCon is the ultimate celebration of all things Hobby, Collectables & Pop Culture!
Sneakers, comics, gaming, trading cards, anime, die-cast models, rare currency, creative hobbies, cosplay and SO much more — if you’re passionate about it, you’ll find it here.

Join the vibrant world of HobbyCon and immerse yourself in a community buzzing with energy, creativity, and excitement. Share your passions, discover hidden gems, meet fellow hobbyists, and explore the latest trends from every corner of the hobby universe.

A family-friendly, high-energy, fun-packed event made for fans of all ages! 

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Hobby Con Sydney
Official Website: https://www.facebook.com/p/HobbyCon-61578183101953/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769763050691.jpeg,"Wentworth Park, Glebe, Inner West, Sydney, Council of the City of Sydney, New South Wales, 2037, Australia","[""Card Collecting"",""Collectors Market"",""Pop Culture"",""Trading Card Games"",""Hobby Events""]",2026-07-05 09:00:00+00,2026-07-05 16:00:00+00,FALSE,,published,,50:51.1,,FALSE,FALSE,FALSE,FALSE
29fc9f9e-3533-4009-bd4f-868b5427f67e,35f7132a-70ca-4a22-a87d-8384f2990144,Conquest Games Market,"Conquest is Melbourne's Easter gaming convention, featuring roleplaying games, board games, miniatures, and more.",https://uamujegqzdzozgcqjnqx.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/3d7e4ede-2895-4ad5-976d-1c341f80380e-1764371433335.jpg,"Bell Street, Melbourne, VIC, Australia, Victoria","[""Artisan Products"",""Card Collecting""]",2026-04-03 09:00:00+00,2026-04-05 19:30:00+00,FALSE,,draft,,,,FALSE,FALSE,FALSE,FALSE
2aac3292-ed14-4983-9399-fb9835c2a136,35f7132a-70ca-4a22-a87d-8384f2990144,Bordercon Albury-Wodonga,"BorderCon is a tabletop gaming event for the Australian gaming community - a gaming escape away from home, a chance to make new friends across a table and to meet them again and again over the years. Our event represents 4 days and 60+ hours of gaming heaven.

With that length of time it is perfect to play those longer games or a series of classics that rarely get a chance other times of the year. BorderCon is the perfect chance to create gaming memories that will stay with you year after year! BorderCon has almost no fixed schedule of events and no tournaments. It is designed to be free form so you can make it what you want it to be! 

Some gamers prepare in advance with friends to set-up games they’ve wanted to play for years, others prefer to let the games and other gamers find them and see what surprises await. The choice is yours.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: BorderCon
Official Website: https://bordercon.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769749661519.png,"614 Hovell Street, Albury NSW 2640","[""Game Vendors"",""Gaming Community""]",2026-06-06 09:00:00+00,2026-06-09 23:45:00+00,FALSE,,published,,12:38.5,,FALSE,FALSE,FALSE,FALSE
2d3fec3b-09fe-4294-b2b8-608eb7911b17,35f7132a-70ca-4a22-a87d-8384f2990144,TCXPO,"* Access 180+ Vendor Tables
* Participate in Activations
* Submit cards for grading
* Find accessories to protect your collection
* And stumble across complementary collectables

Think sports trading cards - basketball, football, cricket, hockey, mixed martial arts, soccer, wrestling and more! And entertainment trading cards - comic based, gaming, movie, popular culture and TV cards. Plus, TCG and CCG - Digimon, Dragon Ball, MTG, One-Piece, Pokémon, Shadowverse, Vanguard, Yu-Gi-Oh! and more!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: CollectorCon 
Official Website: https://tcxpo.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769830947957.png,"Oran Park Leisure Centre, Central Avenue, Oran Park, Sydney, Camden Council, New South Wales, 2570, Australia","[""Comic Culture"",""Hobby Events"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-08-09 09:30:00+00,2026-08-09 15:00:00+00,FALSE,,published,,42:28.8,,FALSE,FALSE,FALSE,FALSE
2e4e4689-c1f2-42c2-8870-5953c019fc47,35f7132a-70ca-4a22-a87d-8384f2990144,GeekExpo Wagga Wagga,"Geek Expo: Wagga Wagga
📅 August 29 | 🕙 9am–4pm
📍 The Range Function Centre

Geek Expo is coming to Wagga Wagga for a full day of pop culture fun. This one-day event brings together creators, traders, and fans in a welcoming, family-friendly environment. Explore a wide range of comics, collectibles, fandom merch, and original artwork — all while supporting independent creators.

On the day you’ll find:
• Local and visiting artists
• Pop culture traders and exhibitors
• Comics, collectibles, and fandom items
• A relaxed and inclusive community vibe

📍 The Range Function Centre
🕙 9am–4pm",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769828769781.jpg,"Wagga Wagga City Council, New South Wales, Australia","[""Artist Alley"",""Collectibles"",""Comic Culture"",""Pop Culture"",""Interactive Activities""]",2026-08-29 09:00:00+00,2026-08-29 16:00:00+00,FALSE,,published,,06:10.3,,FALSE,FALSE,FALSE,FALSE
